trk0,seg0,33.7254 -118.184,169.81,1250552341
trk0,seg0,33.7286 -118.184,163.562,1250552347
trk0,seg0,33.7317 -118.184,147.219,1250552353
trk0,seg0,33.7342 -118.184,132.319,1250552358
trk0,seg0,33.7361 -118.184,120.302,1250552362
trk0,seg0,33.738 -118.184,110.208,1250552366
trk0,seg0,33.7398 -118.184,99.6338,1250552370
trk0,seg0,33.7415 -118.185,89.0593,1250552374
trk0,seg0,33.743 -118.185,80.8882,1250552378
trk0,seg0,33.7444 -118.186,73.1976,1250552382
trk0,seg0,33.7457 -118.186,63.5844,1250552386
trk0,seg0,33.7466 -118.187,55.8938,1250552389
trk0,seg0,33.7473 -118.187,47.2418,1250552392
trk0,seg0,33.7479 -118.188,39.0707,1250552395
trk0,seg0,33.7484 -118.188,32.8223,1250552398
trk0,seg0,33.7487 -118.189,28.4962,1250552401
trk0,seg0,33.7489 -118.189,24.1703,1250552404
trk0,seg0,33.7491 -118.19,20.325,1250552407
trk0,seg0,33.7491 -118.19,14.557,1250552411
trk0,seg0,33.7492 -118.19,10.2312,1250552415
trk0,seg0,33.7492 -118.19,9.75061,1250552416
trk0,seg0,33.7492 -118.19,7.34717,1250552424
trk0,seg0,33.7492 -118.19,6.86646,1250552429
